機種,台松料號,材料代號,中文名稱,同行價,修理價,顧客自購價,維修工時
MC-RSC10,AVV27A-RA02,D4714-0010,電池外蓋,120,340,200,B.15
MC-SBU1F,AMV92A0TB0G0P,D4714-0020,電池蓋(G),90,310,150,B.15
MC-SBU1F,AMV92A0TB0R0P,D4714-0030,電池蓋(R),90,310,150,B.15
MC-E7303,AMC01D-UA0V0,D4724-0040,開蓋壓板,90,290,150,
MC-RS1T-P,AMV31T-L70K,D4740-0010,飾板,200,490,300,C.20
MC-BJ980,AVV49B-QQ0R,D4740-0020,U形飾板(R),120,340,200,B.15
MC-BJ980,AVV49B-QQ0W,D4740-0030,U形飾板(W),120,340,200,B.15
MC-BJ980,AVV85AQY0R0J,D4740-0040,左側飾板(R),200,420,300,B.15
MC-BJ980,AVV80C-QQ0W,D4740-0050,右側飾板(W),200,420,300,B.15
MC-BJ980,AVV85AQY0W0J,D4740-0060,左側飾板(W),200,420,300,B.15
MC-BJ980,AVV80C-QQ0R,D4740-0070,右側飾板(R),200,420,300,B.15
MC-RSC10,AVV31T-RATK,D4740-0080,操作文字板,120,340,200,B.15
MC-BJ990,AVV85AVK070J,D4740-0090,左側飾板,200,420,300,B.15
MC-BJ990,AVV49B-QQ07,D4740-0100,U型飾板,120,340,200,B.15
MC-BJ990,AVV80C-QQ07,D4740-0110,右側飾板,200,420,300,B.15
MC-B250,AMC42T-QC0U,D4820-0010,底殼橡皮,120,320,200,
MC-3950,YMC01BLE1R0,D4840-0120,把手(紅),50,250,90,
MC-3950,YMC01BLE1G0,D4840-0130,把手(GREEN),50,250,90,
MC-3910,YMC01BLE1B0,D4840-0140,把手(藍),50,250,90,
MC-4620,AMC01DSG000,D4840-0150,把手,30,230,50,
MC-3910,YMC01BLE140,D4840-0160,把手(灰),30,230,50,
MC-E7101,AMC01B-UW0B,D4840-0170,把手藍,90,290,150,
MC-E7101,AMC01B-UW0R,D4840-0180,把手紅,90,290,150,
MC-3920,YMC01BYX0LG0,D4840-0190,把手,120,320,200,
MC-CL481,YMV01B61000,D4840-0200,把手,50,250,90,
MC-CA681,AMV01B5S0S0P,D4840-0210,把手,50,250,90,
MC-CA683,AMV01B5S0B0P,D4840-0220,把手,50,250,90,
MC-CA210,AMC01BWA0R2P,D4840-0230,把手,90,290,150,
MC-CA211,AMC01BWA0Y2P,D4840-0240,把手,90,290,150,
MC-SS210AT,AMV99B-AT0Q,D4840-0250,手把殼,400,600,500,
MC-CL733,AMC01BWA0W2P,D4840-0260,把手,90,290,150,
MC-BU100JT,AMC95BEDU0RJ,D4840-0270,手持式本體(含PCB 電池),2200,2490,2350,C.20
MC-CG351,AMV01BEH030P,D4840-0280,把手,50,270,90,B.15
MC-BD765T,AMV77APK0ATP,D4840-0290,本體外殼含PCB,2200,2420,2300,B.15
MC-BJ990,AMC01D-DB02S,D4840-0300,集塵卡扣,30,250,50,B.15
MC-SBU1F,AMV85J0TBTG0P,D4840-0310,本體(G),2750,2970,2850,B.15
MC-SBU1F,AMV85J0TBTR0P,D4840-0320,本體(R),2750,2970,2850,B.15
MC-A13G,AMA01B0080G0P,D4840-0330,提手,250,470,350,B.15
MC-9010,AMC88R-E40,D4880-0060,圓刷白,90,290,150,
MC-602C,AMC99R-X50K,D4880-0130,大地板刷（黑色）,350,550,450,
MC-4700,AMC94P-6L000,D4880-0210,軟管（褐色）,450,650,550,
MC-4700,AMC60R-0G100,D4880-0310,裂縫刷(褐色),50,250,90,
MC-9021,AMC60R-E40,D4880-0340,裂縫刷白色34CM,50,250,90,
MC-4500,AMC86R-860K,D4880-0370,傢俱刷（褐色）,90,290,150,
MC-709C,AMC40P-Z31K,D4880-0440,延長管（褐色）,50,250,90,
MC-9021,AMC97P-E40,D4880-0490,延長管（白色）,150,350,250,
MC-6050,AMC40P-D201,D4880-0540,延長管（白色）,30,230,50,
BH-620,BWK1068,D4880-0600,清潔刷,200,400,300,
HV-JR1,PHC106JR1-GJ,D4880-0640,大地板刷(綠),300,500,400,
HV-R1600,PHC103880-RJ,D4880-0670,尖嘴刷（Ｒ）,90,290,150,
MC-A37C,AMC85R-5W0W,D4880-0800,尖塵刷,90,290,150,
MC-A37C,AMC60R-5W0W,D4880-0810,尖嘴刷,50,250,90,
MC-S69C,AMC60R-0G0T,D4880-0860,尖嘴刷,30,230,50,
HV-JR1,PHC103JR1-PJ,D4880-1120,尖刷,120,320,200,
HV-JR1,PHC106JR1-PJ,D4880-1140,地板刷,200,400,300,
MC-4950,AMC94P-6L0V0,D4880-1250,軟管附接頭,450,650,550,
MC-3300,AMC24P-0R0V,D4880-1270,束圈,50,250,90,
MC-3300,AMC99PJD000,D4880-1300,連接管附掛勾,120,320,200,
MC-3300,AMC77P-CN03,D4880-1310,連接管附褂勾,150,350,250,
MC-4760,AMC88R-7K0V0,D4880-1350,圓刷,90,290,150,
MC-L50,AMC60R-CM03,D4880-1380,尖嘴刷,50,250,90,
HV-JR1,PHC105JR1-PJ,D4880-1440,連接管,250,450,350,
MC-4860,YMC99RFX000,D4880-1460,地板刷附踏板,400,600,500,
MC-4950,YMC99RFF100,D4880-1470,地板刷(改D4880-1970),300,500,400,
MC-4950,YMC88RKK0V0,D4880-1480,圓刷,90,290,150,
MC-4860,AMC86R-86000,D4880-1490,傢俱刷,90,290,150,
MC-CL481,YMC60R0G2V0,D4880-1500,尖嘴刷,30,230,50,
MC-4860,AMC84P-6L0V0,D4880-1510,軟管,300,500,400,
MC-4850,AMC30P-0R0V0,D4880-1520,彎頭,50,250,90,
MC-4860,AMC30PDE0V0,D4880-1530,彎頭(改D4880-1520),120,320,200,
MC-4860,AMC54P7K0V0,D4880-1540,彎管連接頭管束,20,220,40,
MC-4860,AMC24P0R0V0,D4880-1550,軟管連接頭,50,250,90,
MC-CL481,AMC02P-0R0V0,D4880-1560,軟管接頭,50,250,90,
MC-4950,YMC99RKL000,D4880-1570,清潔刷,300,500,350,
MC-CL481,YMV40P630V0,D4880-1580,延長管(1支裝),50,250,90,
MC-4860,AMC40PDE000,D4880-1590,延長管(鐵材質),350,550,450,
MC-B250,AMC93B-QC0V,D4880-1610,握把,120,320,200,
MC-B250,AMC57D-QC0V,D4880-1620,連接管(三截),450,650,500,
MC-B250,AMC51B-QC0V,D4880-1630,本體握把,200,400,300,
MC-3950,YMC94PQU000,D4880-1640,軟管,600,800,700,
MC-3950,YMC99PQA000,D4880-1650,延長管組,250,450,350,
MC-3950,YMC99RQU000,D4880-1660,大地板刷(鐵灰),250,450,350,
MC-3920,YMC94PQV000,D4880-1680,軟管D4880-1510代,300,500,400,
MC-3920,YMC92PJD000,D4880-1690,本体接頭,90,290,150,
MC-4620,YMC99RKL100,D4880-1710,地板刷(改D4880-1570),300,500,400,
MC-3920,YMC30P-0R000,D4880-1730,彎頭,50,250,90,
MC-3910,YMC99PQV100,D4880-1740,連接管附褂勾,300,500,400,
MC-3950,YMC60RQU000,D4880-1760,尖嘴刷,30,230,50,
MC-3920,YMC99RQV000,D4880-1770,大地板刷,300,500,400,
MC-2200,AMC40P-4F0V,D4880-1780,延長管(褐色),50,250,90,
MC-E7303,AMC60R-UA0V0,D4880-1790,裂縫刷,90,290,150,
MC-E7303,AMC88R-UA0VP,D4880-1800,圓刷,90,290,150,
MC-E7303,AMC99R-UZ000,D4880-1810,地板刷,300,500,400,
MC-E7303,AMC94P-UA000,D4880-1820,軟管,300,500,400,
MC-E7303,AMC99P-UZ000,D4880-1830,延長管,600,800,700,
MC-E7101,AMC60R-UW0VE,D4880-1840,尖嘴刷,30,230,50,
MC-E7101,AMC65R-UW0VP,D4880-1850,尖塵刷,90,290,150,
MC-E7101,AMC94P-UW00E,D4880-1860,軟管,300,500,400,
MC-E7101,AMC13P-UW0,D4880-1870,硬管,150,350,250,
MC-E7101,AMC40P-UW0,D4880-1880,硬管B,150,350,250,
MC-E7101,AMC99R-UW00E,D4880-1890,地板刷,300,500,400,
MC-3920,YMC60RCM400,D4880-1900,尖刷,20,220,40,
MC-CL481,YMC88RYX0V0,D4880-1910,圓刷,50,250,90,
MC-CG381,AMV94P530KEP,D4880-1920,軟管,250,450,350,
MC-CG381,AMV99P53000E,D4880-1930,延長管,300,500,400,
MC-CG381,AMV99R530K0P,D4880-1940,地板刷,300,500,400,
MC-CG381,AMV88R53020P,D4880-1950,尖刷,90,290,150,
MC-CL481,YMC94P-6L0V0,D4880-1960,軟管組,200,400,300,
MC-CL481,YMC99RXQ000,D4880-1970,地板刷,200,400,300,
MC-CL481,YMV30P61000,D4880-1980,彎管,30,230,50,
MC-CA683,AMV94P6Y0LTP,D4880-1990,軟管組,1000,1200,1100,
MC-CA683,AMV99P480L0P,D4880-2000,延長管,250,450,350,
MC-CA681,AMV99R6Z000P,D4880-2010,地板刷,350,550,450,
MC-CA681,AMC60RZW0W0P,D4880-2020,尖刷,30,230,50,
MC-CA683,AMV63R5S0W0P,D4880-2030,尖刷,30,230,50,
MC-CA683,AMV99R6Y0L0P,D4880-2040,地板刷,600,800,750,
MC-CL630,AMV94P9G0H0P,D4880-2050,軟管組,450,650,550,
MC-CA210,AMV14P9G0H0P,D4880-2060,延長管B,250,450,350,
MC-CA210,AMV97P9G0H0P,D4880-2070,延長管,250,450,350,
MC-CA211,AMV99R9G000P,D4880-2080,地板刷,300,500,400,
MC-CL630,AMC60RMV0P0P,D4880-2090,尖刷,30,230,50,
MC-CL630,AMV41PBV0H0P,D4880-2100,延長管B,250,450,350,
MC-CL733,AMC63RUK0P0P,D4880-2110,尖刷(隙縫吸頭),90,290,150,
MC-CA211,AMC88RWA0P0P,D4880-2120,刷頭,90,290,150,
MC-SS210AT,AMV94PDH0H0J,D4880-2130,軟管組,1400,1600,1500,
MC-SS210AT,AMV99PDH0L0J,D4880-2140,延長管,300,500,400,
MC-SS210AT,AMV99RDH0P0J,D4880-2150,負離子吸頭(地板刷),800,1000,900,
MC-SS210AT,AMV96Q-510A,D4880-2160,棉被刷頭,200,400,300,
MC-SS210AT,AMV93Q-510W,D4880-2170,隙縫延長吸頭,120,320,200,
MC-SS210AT,AMC88R-WA0,D4880-2180,毛刷吸頭,120,320,200,
MC-SS210AT,AMC60R-ZW0W,D4880-2190,隙縫吸頭,50,250,90,
MC-SS210AT,AMC40S-ZW0W,D4880-2200,吸頭轉接管,50,250,90,
MC-U53AT,AMV99RDK0U0P,D4880-2210,刷頭組,1300,1500,1400,
MC-U53AT,AMV95BDK0Q0P,D4880-2220,手持吸管組,900,1100,1000,
MC-U53AT,AMV84P9N020P,D4880-2230,軟管組,600,800,750,
MC-SA21AT,AMC60R-ZW0U,D4880-2240,隙縫吸頭,50,250,90,
MC-SS210AT,AMC36P-9H02,D4880-2250,刷子(集塵盒),50,250,90,
MC-SA21AT,AMV36P-AT02,D4880-2260,刷子(集塵盒),50,250,90,
MC-U53AT,AMV36PBS0Y0P,D4880-2270,清潔刷,30,230,50,
MC-U53AT,AMV94R5F0D0P,D4880-2280,刷頭連接桿,350,550,450,
MC-CL630,AMV99RGB0V0P,D4880-2290,地板刷,600,800,700,
MC-CL630,AMV97PBV0H0P,D4880-2300,延長管,250,450,350,
MC-CL733,AMC36P11020P,D4880-2310,清潔刷(集塵盒),30,230,50,
MC-CL733,AMV99R870P0P,D4880-2320,地板吸頭(地板刷),1000,1200,1100,
MC-PK13FT,AMV99PG9070P,D4880-2330,延長管,400,600,500,
MC-CL733,AMV94PGA00TP,D4880-2340,軟管組,1600,1800,1700,
MC-CL733,AMV99P720P0P,D4880-2350,延長管,500,700,600,
MC-PK13FT,AMV94PG907TP,D4880-2360,軟管組,1500,1700,1600,
MC-PK13FT,AMV99RG90W0P,D4880-2370,地板刷,600,800,700,
MC-PK13FT,AMC60RZW0P0P,D4880-2380,縫隙吸頭(尖刷),50,250,90,
MC-BU100JT,AMC85PEDU0RJ,D4880-2390,地板用吸頭,1300,1590,1450,C.20
MC-BU100JT,AMC65RECR0V,D4880-2400,毛刷吸頭(圓刷),90,310,150,B.15
MC-BU100JT,AMC60RECR0V,D4880-2410,縫隙吸頭(尖刷),30,250,50,B.15
MC-CG351,AMV94PEH000P,D4880-2420,軟管組,350,570,450,B.15
MC-CG351,AMV99REH000P,D4880-2430,地板吸頭,300,520,400,B.15
MC-CG351,AMV97PEH000P,D4880-2440,延長管,90,310,150,B.15
MC-CG351,AMV60REH030P,D4880-2450,隙縫吸頭,30,250,50,B.15
MC-RS1T-P,AMV97S-JS0K,D4880-2460,毛刷機構組,350,780,450,E.30
MC-RS1T-P,AMV84R-JS0B,D4880-2470,毛刷,300,520,400,B.15
MC-RS1T-P,AMV36P-JS0H,D4880-2500,刷子(集塵盒用),30,250,50,B.15
MC-RS1T,AMV87T-KZ0V,D4880-2510,左邊刷(3刷毛)改D4880-2530,250,470,300,B.15
MC-RS1T,AMV91T-KZ0V,D4880-2520,右邊刷(3刷毛)改D4880-2540,250,470,300,B.15
MC-RS1T-P,AMV87TLS0V0J,D4880-2530,左邊刷(2刷毛),250,470,300,B.15
MC-RS1T-P,AMV91TLS0V0J,D4880-2540,右邊刷(2刷毛),250,470,300,B.15
MC-RS767T,AMV87TLP0V0P,D4880-2550,左邊刷,90,310,150,B.15
MC-RS767T,AMV91TLP0V0P,D4880-2560,右邊刷,90,310,150,B.15
MC-RS767T,AMV84RLP0B0P,D4880-2570,毛刷,400,620,500,B.15
MC-RS767T,AMV97SLP000P,D4880-2580,毛刷機構組(R),500,790,650,C.20
MC-BD765T,AMV85PPK0PTP,D4880-2590,地板吸頭組,2200,2420,2300,B.15
MC-BD765T,AMV99PMB0A0P,D4880-2600,連接管,800,1020,900,B.15
MC-BD765T,AMV92RMC000P,D4880-2610,毛刷,450,670,600,B.15
MC-BD765T,AMV63RMB0P0P,D4880-2620,縫隙吸頭,120,340,200,B.15
MC-BJ990,AMC60R-MV0U,D4880-2630,縫隙吸頭,90,310,150,B.15
MC-BJ990,AMC89Q-YT03,D4880-2640,床墊吸頭組,800,1020,900,B.15
MC-SB85K,AMV36P-LZ02,D4880-2650,清潔刷(集塵盒用),90,310,150,B.15
MC-BJ990,AVV01P-TA02,D4880-2660,軟管,200,420,300,B.15
MC-BJ990,AVV85PQYTW0J,D4880-2670,地板吸頭組(W),3900,4120,4000,B.15
MC-BJ980,AVV85PQYTQ0J,D4880-2680,地板吸頭組(R),3900,4120,4000,B.15
MC-BJ990,AVV88R-QP02,D4880-2690,灰塵刷,200,420,300,B.15
MC-BJ980,AVV99PQY020J,D4880-2700,延長桿,1300,1520,1400,B.15
MC-BJ990,AVV26D-QQ02,D4880-2710,集塵卡扣,30,250,50,B.15
MC-RSC10,AVV36P-NF0H,D4880-2720,清潔刷,30,250,50,B.15
MC-RSC10,AVV84R-RA0B,D4880-2730,毛刷,300,520,400,B.15
MC-RSC10,AVV93TRA0K0J,D4880-2740,邊刷(含螺絲),250,470,350,B.15
MC-SBU1F,AMV60R0TB030P,D4880-2750,縫隙吸頭,50,270,90,B.15
MC-SBU1F,AMV88R0TB0H0P,D4880-2760,灰塵刷,200,420,300,B.15
MC-SBU1F,AMV99P0TB0R0P,D4880-2780,延長桿(R),800,1020,1000,B.15
MC-SBU1F,AMV99P0TB0G0P,D4880-2790,延長桿(G),800,1020,1000,B.15
MC-SBU1F,AMV99R0TB0G0P,D4880-2800,擦擦吸頭(G),600,820,750,B.15
MC-SBU1F,AMV99R0TB0R0P,D4880-2810,擦擦吸頭(R),600,820,750,B.15
MC-SB30J,AMV63R0RE020P,D4880-2820,組合吸頭,120,340,200,B.15
MC-BD585,AMV85P0U70P0P,D4880-2830,地板吸頭組,2500,2720,2600,B.15
MC-BD585,AMV89Q0U7T20P,D4880-2840,電動床墊吸頭,1700,1920,1800,B.15
MC-BD585,AMV92RNU0B0P,D4880-2850,毛刷,800,1020,1000,B.15
MC-BD585,AMV99P0Q0HP0P,D4880-2860,延長桿,900,1120,1100,B.15
MC-SB30J,AMV36P5F020P,D4880-2870,刷子(集塵盒),50,270,90,B.15
MC-SB30J,AMV60R0U90W0P,D4880-2880,縫隙吸頭,50,270,90,B.15
MC-SB30J,AMV85P0U9TW0P,D4880-2890,地板吸頭,1100,1320,1300,B.15
MC-SB30J,AMV92R0NL0B0P,D4880-2900,毛刷,500,720,650,B.15
MC-SB30J,AMV97P0U9HW0P,D4880-2910,延長桿,800,1020,900,B.15
MC-BJ990,AVV99PVK0H0J,D4880-2920,延長桿,1300,1520,1400,B.15
MC-SB85K,AMV88R-LH0V,D4880-2930,除塵刷,200,490,300,C.20
MC-SB85K,AVA85P00T20J,D4880-2940,動力吸頭,3940,4230,4100,C.20
MC-SB85K,AVA89Q-0003,D4880-2960,床墊吸頭,800,1090,900,C.20
MC-SB85K,AVA94R00H20J,D4880-2970,吸頭連接管,1100,1460,1300,D.25
MC-SB85K,AVA97Q-0002,D4880-2980,伸縮式吸頭,200,490,300,C.20
MC-SB85K,AVA99P00H20J,D4880-2990,延長管,1200,1490,1450,C.20
MC-SB85K,AVV51Q-UX0V,D4880-3000,右毛刷,500,790,650,C.20
MC-SB85K,AVV52Q-UX0V,D4880-3010,左毛刷,500,790,650,C.20
MC-A13G,AMA00R00DTV0P,D4880-3020,拖地組件(水箱+清潔布),700,990,850,C.20
MC-A13G,AMA62R0080V0P,D4880-3030,傢俱吸嘴,200,560,300,D.25
MC-KC1W,AMA63R0080V0P,D4880-3040,組合刷(隙縫吸頭),250,540,350,C.20
MC-A13G,AMA85P008TV0P,D4880-3050,地板刷(動力吸嘴),1400,1620,1500,B.15
MC-A13G,AMA97P0080V0P,D4880-3060,延長桿,700,990,850,C.20
MC-SB53K,AVA36P-1A0K,D4880-3070,清潔刷(集塵盒),30,250,50,B.15
MC-SB53K,AVA85P-1ATH,D4880-3080,動力吸頭(地板刷),3550,3770,3650,B.15
MC-SB53K,AVV89Q-QT03,D4880-3090,床墊吸頭,250,470,350,B.15
MC-KC1W,AMA85P02JTW0P,D4880-3100,電動軟絨吸頭,1770,1990,1900,B.15
MC-KC1W,AMA89Q02JTW0P,D4880-3110,電動除蹣吸頭(圖A7),1250,1470,1400,B.15
MC-KC1W,AMA30N01V000P,D4880-3120,接點塊,30,320,50,C.20
MC-KC1W,AMA60H01V0W0P,D4880-3130,吸氣口,90,380,150,C.20
MC-KC1W,AMA86K01V0W0P,D4880-3140,滑桿塊,90,380,150,C.20
MC-KC1W,AMA96Q02JTW0P,D4880-3150,毛刷組(軟),1000,1220,1200,B.15
MC-SB53K,AVA0QR-1A0H,D4880-3160,吸頭右墊,50,270,90,B.15
MC-SB53K,AVA0RR-1A0H,D4880-3170,吸頭左墊,50,270,90,B.15
MC-SB33,AVA85P-1BTW,D4880-3180,地板吸頭組,2750,2970,2860,B.15
MC-SB33,AVA92R-1B0V,D4880-3190,毛刷,420,640,500,B.15
MC-SB33,AVA97Q-000W,D4880-3200,伸縮式雙向噴嘴,90,310,150,B.15
MC-SB33,AVA99P-1AHW,D4880-3210,延長桿組件,720,940,850,B.15
MC-SBM20,YMA85P1X0CT,D4880-3220,地板吸頭組,2000,2220,2110,B.15
MC-SBM20,YMA97Q1X0V0,D4880-3230,隙縫吸頭,50,270,90,B.15
MC-SBM20,YMAVV92R0NL0B0,D4880-3240,毛刷,420,640,500,B.15
MC-SBM20,YMC88RYX0H0,D4880-3250,刷頭,50,270,90,B.15
MC-SBM20,YMA99P1X1C0,D4880-3260,延長桿,950,1170,1150,B.15
MC-SBU1F,AMV86A0TB0G0P,D4900-0010,掛繩(G),90,310,150,B.15
MC-SBU1F,AMV86A0TB0R0P,D4900-0020,掛繩(R),90,310,150,B.15
MC-SB85K,AVA17V00HW0J,D4900-0030,掛勾(帶螺絲),200,490,300,C.20
MC-4620,YMC01ZSG00A,D4920-0170,說明書,20,220,40,
MC-4620,YMC01ZSG40A,D4920-0210,說明書(P),20,220,40,
MC-E7303,AMC01Z-UA00A,D4920-0230,說明書,70,270,100,
MC-3920,YMC01ZYX000,D4920-0250,說明書,20,220,40,
MC-CG381,AMV01Z5400TP,D4920-0260,說明書,50,250,90,
MC-CL481,YMV01Z6100G,D4920-0270,說明書,20,220,40,
MC-CA683,AMV01Z6Y00TP,D4920-0280,說明書,30,230,50,
MC-CA211,AMV01ZCD00TP,D4920-0290,說明書,50,250,90,
MC-U53AT,AMV01ZDK00TP,D4920-0300,說明書,30,230,50,
MC-U53AT,AMV09ZDK00TP,D4920-0310,簡易說明,30,230,50,
MC-SS210AT,AMV01ZDH00TJ,D4920-0320,使用說明書,90,290,150,
MC-SS210AT,AMV21ZDH00TJ,D4920-0330,警告貼紙,50,250,90,
MC-SA21AT,AMVTZ-SA21AT,D4920-0340,使用說明書,90,290,150,
MC-SA21AT,AMV21ZDJ00TJ,D4920-0350,警告貼紙,30,230,50,
MC-CL630,AMV01ZGB00TP,D4920-0360,說明書,30,230,50,
MC-CL733,AMV21ZGB00TP,D4920-0370,簡易說明,20,220,40,
MC-CL733,AMV01ZGA00TP,D4920-0380,說明書,30,230,50,
MC-PK13FT,AMV01ZG900TP,D4920-0390,說明書,30,230,50,
MC-BU100JT,AMC01ZEDT00J,D4920-0400,說明書,90,310,150,B.15
MC-BU100JT,AMC09ZEDT00J,D4920-0410,說明清單,20,240,40,B.15
MC-CG351,AMV01ZKC00TP,D4920-0420,說明書,30,250,50,B.15
MC-RS1T-P,AMVTZ-RS1T,D4920-0430,說明書,200,420,250,B.15
MC-RS1T-P,AMV21Z-L70,D4920-0440,注意標籤,50,270,90,B.15
MC-RS767T,AMV01ZPL00TP,D4920-0450,說明書,50,270,90,B.15
MC-BD765T,AMV01ZPK00TP,D4920-0460,說明書,30,250,50,B.15
MC-BJ980,AVV01ZQYT00J,D4920-0470,說明書,300,520,360,B.15
MC-RSC10,AVVTZ-RAT,D4920-0480,說明書,90,310,150,B.15
MC-SBU1F,AMV01Z0TBT00P,D4920-0490,說明書,30,250,50,B.15
MC-BD585,AMV01Z0U7T00P,D4920-0500,說明書,30,250,50,B.15
MC-SB30J,AMV01Z0U9T00P,D4920-0510,說明書,50,270,90,B.15
MC-BJ990,AVV01ZVKT00J,D4920-0520,說明書,300,520,400,B.15
MC-SB85K,AVA01Z00T00J,D4920-0530,說明書,90,380,150,C.20
MC-A13G,AMA01Z008T00P,D4920-0540,說明書,30,250,50,B.15
MC-SB53K,AVA01Z01AT00J,D4920-0550,說明書,50,270,90,B.15
MC-KW1C,AMA01Z02JT00P,D4920-0560,說明書,30,250,50,B.15
MC-SB33,AVA01Z01BT00J,D4920-0570,說明書,90,310,150,B.15
MC-SBM20,YMA99Y1X00T,D4920-0580,說明書,20,240,40,B.15
MC-RS767T,AMV10ZLP000P,D4940-0010,包裝袋,30,250,50,B.15
MC-SB30J,AMV10ZMB000P,D4940-0020,包裝袋(本體),30,250,50,B.15
MC-BJ990,AVV10Z-QQ0,D4940-0030,包裝袋(本體),50,270,90,B.15
MC-RSC10,AVV10Z-RA0,D4940-0040,包裝袋(本體),50,270,90,B.15
MC-SBU1F,AMV10Z0TB000P,D4940-0050,包裝袋(本體),30,250,50,B.15
MC-SB85K,AVA10Z-000,D4940-0060,包裝袋(本體),50,340,90,C.20
MC-A13G,AMA10Z008000P,D4940-0070,包裝袋(本體),30,250,50,B.15
MC-KC1W,AMA10Z01V000P,D4940-0080,包裝袋(本體),30,250,50,B.15
MC-4620,YMC61ZSG00RA,D4960-0540,紙箱R(P),120,320,200,
MC-4620,YMC61ZSG00AA,D4960-0550,紙箱B(P),120,320,200,
MC-E7303,AMC61Z-UZ00T,D4960-0610,紙箱,350,550,450,
MC-3920,YMC61ZYX0A0,D4960-0620,紙箱(MC-3920藍),120,320,200,
MC-4620,YMC61ZSG20J,D4960-0630,紙箱(MC-4620),120,320,200,
MC-3920,YMC61ZYX0G0,D4960-0640,紙箱(MC-3920綠),120,320,200,
MC-CG381,AMV61Z540BTP,D4960-0650,紙箱(MC-CG381),200,400,300,
MC-CL481,YMV61Z6300T,D4960-0660,紙箱(MC-CL481),90,290,150,
MC-CA681,AMV61Z6Z0RTP,D4960-0670,紙箱(MC-CA681),150,350,250,
MC-CA683,AMV61Z6Y0ATP,D4960-0680,紙箱(MC-CA683),150,350,250,
MC-CA210,AMV61ZCD0YTP,D4960-0690,紙箱(CA210),150,350,250,
MC-CL733,AMV10Z9G000P,D4960-0700,本體包裝袋,30,230,50,
MC-CA211,AMV61ZCE0YTP,D4960-0710,紙箱(包裝材),150,350,250,
MC-CG381,AMV10Z53000P,D4960-0720,本體包裝袋,90,290,150,
MC-U53AT,AMV10Z9X000P,D4960-0730,本體包裝袋,50,250,90,
MC-U53AT,AMV61ZDK00TP,D4960-0740,紙箱(MC-U53AT),200,400,300,
MC-SS210AT,AMV61ZDH0RTJ,D4960-0750,紙箱(MC-SS210AT),150,350,250,
MC-SA21AT,AMVCK-SA21AT,D4960-0760,紙箱(MC-SA21AT),150,350,250,
MC-SS210AT,AMV10ZDH000J,D4960-0770,本體包裝袋,50,250,90,
MC-CL630,AMV61ZGB0GTP,D4960-0780,包裝箱,250,450,350,
MC-CL733,AMV61ZGA0VTP,D4960-0790,包裝箱,300,500,400,
MC-PK13FT,AMV10ZE8000P,D4960-0800,本體包裝袋,30,230,50,
MC-PK13FT,AMV61ZG90ATP,D4960-0810,包裝箱,200,400,300,
MC-BU100JT,AMC61ZEDU00J,D4960-0820,包裝箱,200,420,300,B.15
MC-BU100JT,AMC10ZECR00,D4960-0830,充電座包裝袋,30,250,50,B.15
MC-BU100JT,AMC10ZECU00,D4960-0840,手把本體包裝袋A,30,250,50,B.15
MC-BU100JT,AMC10ZECX00,D4960-0850,手把本體包裝袋B,20,240,40,B.15
MC-BU100JT,AMC10ZECY00,D4960-0860,變壓器包裝袋,20,240,40,B.15
MC-CG351,AMV61ZKC00TP,D4960-0870,紙箱,150,370,250,B.15
MC-CG351,AMV10ZEH000P,D4960-0880,本體包裝袋,30,250,50,B.15
MC-RS1T-P,AMVCW-RS1T,D4960-0890,紙箱,1100,1320,1200,B.15
MC-RS1T-P,AMV10Z-KZ0,D4960-0900,包裝袋,50,270,90,B.15
MC-RS1T-P,AMV0XZ-KZ0,D4960-0910,大保護套,50,270,90,B.15
MC-RS767T,AMV99ZPL0N0P,D4960-0920,紙箱,250,470,300,B.15
MC-BD765T,AMV99ZPK0ATP,D4960-0930,紙箱,350,570,450,B.15
MC-RS1T-P,AMVCP-RS1T,D4960-0940,紙箱(MC-RS1T-P),1200,1490,1300,C.20
MC-BJ980,AVV61ZQYT00J,D4960-0950,紙箱,800,1020,900,B.15
MC-RSC10,AVVCW-RAT,D4960-0960,紙箱,150,370,180,B.15
MC-SBU1F,AMV99Z0TB0G0P,D4960-0970,紙箱(G),200,420,300,B.15
MC-SBU1F,AMV99Z0TB0R0P,D4960-0980,紙箱(R),200,420,300,B.15
MC-BD585,AMV61Z0U70P0P,D4960-0990,紙箱,300,520,400,B.15
MC-SB30J,AMV61Z0U9HW0P,D4960-1000,紙箱,200,420,300,B.15
MC-BJ990,AVV61ZVKT00J,D4960-1010,紙箱,700,920,850,B.15
MC-SB85K,AVA61Z00HH0J,D4960-1020,紙箱,500,790,650,C.20
MC-A13G,AMA61Z008T00P,D4960-1030,紙箱(MC-A13G),200,420,300,B.15
MC-SB53K,AVA61Z01AHH0J,D4960-1040,紙箱(MC-SB53K),120,340,200,B.15
MC-KC1W,AMA61Z02JT00P,D4960-1050,紙箱(MC-KC1W),150,370,250,B.15
MC-SB33,AVA61Z01BHW0J,D4960-1060,紙箱(MC-SB33),90,310,150,B.15
MC-SBM20,YMA61Z1X100,D4960-1070,紙箱(MC-SBM20),90,310,150,B.15
MC-RS767T,AMV21ZPL00TP,D4963-0010,注意標籤,30,250,50,B.15
MC-4620,YMC70ZSG000,D4980-0370,保利龍B,50,250,90,
